qid,img,width,height,orientation,n_main,fb_external_1,fb_external_2,fb_external_3,fb_external_4,fb_external_5,fb_comment_1,fb_comment_2,fb_post,comment,edge,external,fb_home,comment_truth,external_truth,edge_truth,code_id
26,1648307338000-2022-03-26-23-08-58-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9833950996,0,702,0,0,,,,
26,1648307339000-2022-03-26-23-08-59-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9834272861,0,702,0,0,,,,
26,1648307340000-2022-03-26-23-09-00-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9828811884,0,703,0,0,,,,
26,1648307341000-2022-03-26-23-09-01-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9812650084,0,703,0,0,,,,
26,1648307342000-2022-03-26-23-09-02-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9820023179,0,703,0,0,,,,
26,1648307343000-2022-03-26-23-09-03-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9837656617,0,702,0,0,,,,
26,1648307344000-2022-03-26-23-09-04-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9838110805,0,702,0,0,,,,
26,1648307345000-2022-03-26-23-09-05-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9828466773,0,702,0,0,,,,
26,1648307346000-2022-03-26-23-09-06-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9825240374,0,702,0,0,,,,
26,1648307347000-2022-03-26-23-09-07-1176-Facebook.jpg,540,1015,0,0,0,0,0,0,0,0,0,0.9818668365,0,702,0,0,,,,
26,1648307348000-2022-03-26-23-09-08-1176-Facebook.jpg,540,1015,0,2,0,0,0,0,0,0.5328310132,0,0,0.5328310132,,0,0,,,,
26,1648307349000-2022-03-26-23-09-09-1176-Facebook.jpg,540,1015,0,2,0,0,0,0,0,0.8855248094,0,0,0.8855248094,,0,0,,,,
28,1630068186000-2021-08-27-20-43-06-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9994032383,0,0,0,0,,0.9994032383,0,,,,
28,1630068187000-2021-08-27-20-43-07-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9994033575,0,0,0,0,,0.9994033575,0,,,,
28,1630068188000-2021-08-27-20-43-08-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9993780851,0,0,0,0,,0.9993780851,0,,,,
28,1630068189000-2021-08-27-20-43-09-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9993780851,0,0,0,0,,0.9993780851,0,,,,
28,1630068190000-2021-08-27-20-43-10-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9980672002,0,0,0,0,,0.9980672002,0,,,,
28,1630068191000-2021-08-27-20-43-11-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9994033575,0,0,0,0,,0.9994033575,0,,,,
28,1630068193000-2021-08-27-20-43-13-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9983562827,0,0,0,0,,0.9983562827,0,,,,
28,1630068194000-2021-08-27-20-43-14-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9983561635,0,0,0,0,,0.9983561635,0,,,,
28,1630068195000-2021-08-27-20-43-15-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9812007546,0,0,0,0,,0.9812007546,0,,,,
28,1630068196000-2021-08-27-20-43-16-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9812007546,0,0,0,0,,0.9812007546,0,,,,
28,1630068197000-2021-08-27-20-43-17-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.977119267,0,0,0,0,,0.977119267,0,,,,
28,1630068198000-2021-08-27-20-43-18-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9812008739,0,0,0,0,,0.9812008739,0,,,,
28,1630068199000-2021-08-27-20-43-19-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9771198034,0,0,0,0,,0.9771198034,0,,,,
28,1630068200000-2021-08-27-20-43-20-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9764261842,0,0,0,0,,0.9764261842,0,,,,
28,1630068201000-2021-08-27-20-43-21-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9764266014,0,0,0,0,,0.9764266014,0,,,,
28,1630068202000-2021-08-27-20-43-22-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9915956855,0,0,0,0,,0.9915956855,0,,,,
28,1630068203000-2021-08-27-20-43-23-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9915956855,0,0,0,0,,0.9915956855,0,,,,
28,1630068204000-2021-08-27-20-43-24-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.8637953997,0,0,0,0,,0.8637953997,0,,,,
28,1630068205000-2021-08-27-20-43-25-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.8637953997,0,0,0,0,,0.8637953997,0,,,,
28,1630068206000-2021-08-27-20-43-26-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.8637961745,0,0,0,0,,0.8637961745,0,,,,
28,1630068207000-2021-08-27-20-43-27-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.8541996479,0,0,0,0,,0.8541996479,0,,,,
28,1630068208000-2021-08-27-20-43-28-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.5363718867,0,0,0,0,,0.5363718867,0,,,,
28,1630068209000-2021-08-27-20-43-29-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9930525422,0,0,0,0,,0.9930525422,0,,,,
28,1630068210000-2021-08-27-20-43-30-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.3497989774,0,0,0,0,,0.3497989774,0,,,,
28,1630068211000-2021-08-27-20-43-31-1383-Facebook.jpg,540,1097,0,2,0,0,0,0,0.9995667338,0,0,0,0,,0.9995667338,0,,,,
29,1640948361000-2021-12-31-18-59-21-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9854685664,0,278,0,0.9936975241,,,,
29,1640948362000-2021-12-31-18-59-22-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9854685664,0,278,0,0.9936975241,,,,
29,1640948363000-2021-12-31-18-59-23-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9854685664,0,278,0,0.9936975241,,,,
29,1640948364000-2021-12-31-18-59-24-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9854685664,0,278,0,0.9936975241,,,,
29,1640948365000-2021-12-31-18-59-25-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9931204915,0,772,0,0.9586750269,,,,
29,1640948366000-2021-12-31-18-59-26-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9742019176483154_0.9584136009216309,0,911_409,0,0.9970710874,,,,
29,1640948367000-2021-12-31-18-59-27-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9955938458442688_0.9947906136512756,0,899_398,0,0.9950758815,,,,
29,1640948368000-2021-12-31-18-59-28-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9955938458442688_0.9947906136512756,0,899_398,0,0.9950758815,,,,
29,1640948369000-2021-12-31-18-59-29-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9955938458442688_0.9947893023490906,0,899_398,0,0.9950762391,,,,
29,1640948370000-2021-12-31-18-59-30-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9955938458442688_0.9947893023490906,0,899_398,0,0.9950762391,,,,
29,1640948371000-2021-12-31-18-59-31-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9928321838378906_0.9881764650344849,0,320_825,0,0.9863734841,,,,
29,1640948372000-2021-12-31-18-59-32-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.958818078,0,395,0,0.994605124,,,,
29,1640948374000-2021-12-31-18-59-34-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9942837954,0,305,0,0.994764924,,,,
29,1640948375000-2021-12-31-18-59-35-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877382517,0,289,0,0.992574513,,,,
29,1640948376000-2021-12-31-18-59-36-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877518415,0,289,0,0.992574513,,,,
29,1640948377000-2021-12-31-18-59-37-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877518415,0,289,0,0.992574513,,,,
29,1640948378000-2021-12-31-18-59-38-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877518415,0,289,0,0.992574513,,,,
29,1640948379000-2021-12-31-18-59-39-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877518415,0,289,0,0.992574513,,,,
29,1640948380000-2021-12-31-18-59-40-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877365828,0,289,0,0.9925747514,,,,
29,1640948381000-2021-12-31-18-59-41-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877365828,0,289,0,0.9925747514,,,,
29,1640948382000-2021-12-31-18-59-42-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877604842,0,289,0,0.992575109,,,,
29,1640948383000-2021-12-31-18-59-43-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877518415,0,289,0,0.992574513,,,,
29,1640948384000-2021-12-31-18-59-44-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9877604842,0,289,0,0.992575109,,,,
29,1640948385000-2021-12-31-18-59-45-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9844247698783875_0.9730257987976074,0,859_109,0,0.9145340919,,,,
29,1640948386000-2021-12-31-18-59-46-909-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9844247698783875_0.9730257987976074,0,859_109,0,0.9145340919,,,,
30,1646320355000-2022-03-03-23-12-35-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9906169772,0,791,0,0.9814350009,,,,
30,1646320356000-2022-03-03-23-12-36-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9986670017242432_0.9957133531570435_0.9532620310783386_0.9277245998382568,0,418_867_639_270,0,0,,,,
30,1646320357000-2022-03-03-23-12-37-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9862169623,0,790,0,0.9879918098,,,,
30,1646320358000-2022-03-03-23-12-38-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9922096133232117_0.9833032488822937,0,277_908,0,0.9620133042,,,,
30,1646320359000-2022-03-03-23-12-39-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
30,1646320360000-2022-03-03-23-12-40-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9954174757003784_0.956777036190033,0,278_909,0,0.9736784101,,,,
30,1646320361000-2022-03-03-23-12-41-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9554823637,0,259,0,0.9899523854,,,,
30,1646320362000-2022-03-03-23-12-42-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.943831265,0,201,0,0.9885965586,,,,
30,1646320363000-2022-03-03-23-12-43-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9598817229,,,,
30,1646320364000-2022-03-03-23-12-44-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9769698977,,,,
30,1646320365000-2022-03-03-23-12-45-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9651961327,,,,
30,1646320366000-2022-03-03-23-12-46-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9706412554,,,,
30,1646320367000-2022-03-03-23-12-47-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9706412554,,,,
30,1646320368000-2022-03-03-23-12-48-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9773668647,,,,
30,1646320369000-2022-03-03-23-12-49-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9773668647,,,,
30,1646320370000-2022-03-03-23-12-50-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9811432362,,,,
30,1646320371000-2022-03-03-23-12-51-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9787384868,,,,
30,1646320372000-2022-03-03-23-12-52-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9859834909,,,,
30,1646320373000-2022-03-03-23-12-53-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9853851795,,,,
30,1646320374000-2022-03-03-23-12-54-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0,0,,0,0.9653978348,,,,
30,1646320375000-2022-03-03-23-12-55-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9907184243,0,773,0,0.9233086705,,,,
30,1646320376000-2022-03-03-23-12-56-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9801795483,0,812,0,0.9833387733,,,,
30,1646320377000-2022-03-03-23-12-57-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9930765629,0,261,0,0.9845485687,,,,
30,1646320378000-2022-03-03-23-12-58-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9931599498,0,754,0,0.9899147153,,,,
30,1646320379000-2022-03-03-23-12-59-1282-Facebook.jpg,540,1080,0,0,0,0,0,0,0,0,0,0.9002618194,0,995,0,0.9677870274,,,,
31,1654577279000-2022-06-07-12-47-59-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9968203306,0,224,0,0.9949319959,,,,
31,1654577280000-2022-06-07-12-48-00-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9965705872,0,224,0,0.9949312806,,,,
31,1654577281000-2022-06-07-12-48-01-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9968801737,0,224,0,0.9949389696,,,,
31,1654577282000-2022-06-07-12-48-02-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9968339205,0,224,0,0.9949369431,,,,
31,1654577283000-2022-06-07-12-48-03-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9967164397,0,224,0,0.9949339032,,,,
31,1654577284000-2022-06-07-12-48-04-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9966776967,0,224,0,0.9949294329,,,,
31,1654577285000-2022-06-07-12-48-05-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9966876507,0,224,0,0.9949612021,,,,
31,1654577286000-2022-06-07-12-48-06-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9966870546,0,224,0,0.9949448705,,,,
31,1654577287000-2022-06-07-12-48-07-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9967415333,0,224,0,0.9949328303,,,,
31,1654577288000-2022-06-07-12-48-08-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9965084195,0,225,0,0.9949448705,,,,
31,1654577289000-2022-06-07-12-48-09-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9965301752,0,225,0,0.9949451089,,,,
31,1654577290000-2022-06-07-12-48-10-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9964745641,0,224,0,0.9949325919,,,,
31,1654577291000-2022-06-07-12-48-11-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9960277677,0,224,0,0.9949505329,,,,
31,1654577292000-2022-06-07-12-48-12-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9962102771,0,224,0,0.9949344993,,,,
31,1654577293000-2022-06-07-12-48-13-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.996157527,0,224,0,0.9949398041,,,,
31,1654577294000-2022-06-07-12-48-14-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9963930249,0,224,0,0.9949572682,,,,
31,1654577295000-2022-06-07-12-48-15-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9966494441,0,224,0,0.9949580431,,,,
31,1654577296000-2022-06-07-12-48-16-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.996178329,0,224,0,0.9949548244,,,,
31,1654577297000-2022-06-07-12-48-17-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9962630868,0,224,0,0.9949525595,,,,
31,1654577298000-2022-06-07-12-48-18-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9966830611,0,224,0,0.9949334264,,,,
31,1654577299000-2022-06-07-12-48-19-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.99639678,0,224,0,0.9949499965,,,,
31,1654577300000-2022-06-07-12-48-20-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9964113235,0,224,0,0.9949415922,,,,
31,1654577301000-2022-06-07-12-48-21-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9962521791,0,224,0,0.9949470162,,,,
31,1654577302000-2022-06-07-12-48-22-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.9962744117,0,224,0,0.994949162,,,,
31,1654577303000-2022-06-07-12-48-23-794-Facebook.jpg,540,1016,0,0,0,0,0,0,0,0,0,0.996278584,0,224,0,0.9949449897,,,,
32,1620828973000-2021-05-12-22-16-13-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9780964255,0,307,0,0.9938967228,,,,
32,1620828974000-2021-05-12-22-16-14-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9780964255,0,307,0,0.9938967228,,,,
32,1620828975000-2021-05-12-22-16-15-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9780964255,0,307,0,0.9938967228,,,,
32,1620828976000-2021-05-12-22-16-16-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9780964255,0,307,0,0.9938967228,,,,
32,1620828977000-2021-05-12-22-16-17-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9780964255,0,307,0,0.9938967228,,,,
32,1620828978000-2021-05-12-22-16-18-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9908397198,0,172,0,0.9888454676,,,,
32,1620828979000-2021-05-12-22-16-19-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9151714444,0,121,0,0.9885620475,,,,
32,1620828980000-2021-05-12-22-16-20-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9151714444,0,121,0,0.9885620475,,,,
32,1620828981000-2021-05-12-22-16-21-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9810886383,0,907,0,0.9792377353,,,,
32,1620828982000-2021-05-12-22-16-22-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9308438301,0,407,0,0.9926800132,,,,
32,1620828983000-2021-05-12-22-16-23-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9895457029,0,904,0,0.9568005204,,,,
32,1620828984000-2021-05-12-22-16-24-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9831114411354065_0.9094243049621582,0,813_119,0,0.9927057624,,,,
32,1620828985000-2021-05-12-22-16-25-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9943183064460754_0.9899892210960388,0,112_804,0,0.9900550246,,,,
32,1620828988000-2021-05-12-22-16-28-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9931773543357849_0.98993980884552,0,111_804,0,0.9900550246,,,,
32,1620828990000-2021-05-12-22-16-30-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9927343726,0,423,0,0.981955111,,,,
32,1620828992000-2021-05-12-22-16-32-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.8949937224,0,167,0,0.9918654561,,,,
32,1620828993000-2021-05-12-22-16-33-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9935921431,0,886,0,0.9850610495,,,,
32,1620828994000-2021-05-12-22-16-34-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.998010695,0,876,0,0.9899014831,,,,
32,1620828995000-2021-05-12-22-16-35-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9988237619,0,559,0,0.9906990528,,,,
32,1620828997000-2021-05-12-22-16-37-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9996070862,0,833,0,0.9781716466,,,,
32,1620828998000-2021-05-12-22-16-38-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9993518591,0,831,0,0.9733774662,,,,
32,1620828999000-2021-05-12-22-16-39-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9988684654,0,325,0,0.9696400762,,,,
32,1620829000000-2021-05-12-22-16-40-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9976181984,0,214,0,0.9850991368,,,,
32,1620829002000-2021-05-12-22-16-42-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.9788092971,0,118,0,0.9817053676,,,,
32,1620829006000-2021-05-12-22-16-46-1157-Facebook.jpg,540,1097,0,0,0,0,0,0,0,0,0,0.978296876,0,118,0,0.9817053676,,,,
34,1642334649000-2022-01-16-20-04-09-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
34,1642334650000-2022-01-16-20-04-10-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0.2358184159,0.2855519056,0,974,0,0.9955955744,,,,
34,1642334651000-2022-01-16-20-04-11-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.3064607978,0,974,0,0.9955955744,,,,
34,1642334652000-2022-01-16-20-04-12-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.983291328,,,,
34,1642334653000-2022-01-16-20-04-13-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9972337484,0,268,0,0.9706604481,,,,
34,1642334654000-2022-01-16-20-04-14-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0.9889016747,,,,
34,1642334655000-2022-01-16-20-04-15-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9982836843,0,446,0,0.9923402071,,,,
34,1642334656000-2022-01-16-20-04-16-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9976459742,0,605,0,0.989844799,,,,
34,1642334657000-2022-01-16-20-04-17-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9984175563,0,766,0,0.9936466813,,,,
34,1642334658000-2022-01-16-20-04-18-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9982386827,0,849,0,0.9896474481,,,,
34,1642334660000-2022-01-16-20-04-20-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
34,1642334661000-2022-01-16-20-04-21-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
34,1642334662000-2022-01-16-20-04-22-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
34,1642334663000-2022-01-16-20-04-23-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9962869883,0,837,0,0.9917105436,,,,
34,1642334664000-2022-01-16-20-04-24-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9862491488,0,464,0,0.9733638167,,,,
34,1642334665000-2022-01-16-20-04-25-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9952483177,0,465,0,0.9784147739,,,,
34,1642334666000-2022-01-16-20-04-26-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9893611073,0,319,0,0.9949396253,,,,
34,1642334667000-2022-01-16-20-04-27-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9741740226745605_0.703738272190094,0,804_154,0,0.9925932288,,,,
34,1642334668000-2022-01-16-20-04-28-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9976380467414856_0.990428626537323_0.9729783535003662_0.6011345386505127,0,890_669_215_551,0,0.9942332506,,,,
34,1642334669000-2022-01-16-20-04-29-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9996113777160645_0.9926086068153381,0,176_917,0,0.991091311,,,,
34,1642334670000-2022-01-16-20-04-30-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9996179342269897_0.9926086068153381,0,176_917,0,0.991091311,,,,
34,1642334671000-2022-01-16-20-04-31-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9956390857696533_0.9718652367591858,0,202_752,0,0.9947465658,,,,
34,1642334672000-2022-01-16-20-04-32-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9856498837,0,644,0,0.9906215072,,,,
34,1642334673000-2022-01-16-20-04-33-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.993125855922699_0.9870058298110962,0,191_740,0,0.993309319,,,,
34,1642334674000-2022-01-16-20-04-34-512-Facebook.jpg,540,1047,0,0,0,0,0,0,0,0,0,0.9823631048,0,694,0,0.969530344,,,,
36,1640878839000-2021-12-30-23-40-39-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878840000-2021-12-30-23-40-40-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878841000-2021-12-30-23-40-41-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878842000-2021-12-30-23-40-42-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878843000-2021-12-30-23-40-43-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878844000-2021-12-30-23-40-44-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878845000-2021-12-30-23-40-45-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9758831263,0,313,0,0.9206622243,,,,
36,1640878846000-2021-12-30-23-40-46-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9758831263,0,313,0,0.9206622243,,,,
36,1640878847000-2021-12-30-23-40-47-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878848000-2021-12-30-23-40-48-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878849000-2021-12-30-23-40-49-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
36,1640878850000-2021-12-30-23-40-50-871-Facebook.jpg,540,1038,0,0,0,0,0,0,0,0,0,0.9759504795,0,313,0,0.9206640124,,,,
